Voter_ID,First_Name,Last_Name,DOB,Gender,Address,Pincode,Registration_Year,Last_Voted_Year,Masked_Aadhaar
MPDGZ0127542,Amrutaa,Kanda,18-09-1979,Female,"277, Gokhale Ganj, Ville Kurian Nagar, Shimoga, Uttarakhand",157906,1999,2004,XXXX-XXXX-2734
MHSHI6443119,Parth,Mane,20-04-1994,Female,"763, Goda Ganj, Ville Deol Nagar, Tiruvottiyur, Andhra Pradesh",554424,2024,2024,XXXX-XXXX-2576
GJJWR4696361,Joshua,Char,26-08-1993,Female,"600, Jayaraman Marg, Ville Bhasin Nagar, Gorakhpur, Karnataka",642709,2011,2014,XXXX-XXXX-7050
TNUVI4742691,Ganga,Toor,09-01-1979,Female,"954, Bora Circle, Ville Prabhu Nagar, Hospet, Meghalaya",865395,2020,2024,XXXX-XXXX-3810
RJDRZ1655867,Qushi,Kumer,07-09-1965,Male,"575, Dalal Marg, Ville Prashad Nagar, Kottayam, Haryana",706030,1983,2004,XXXX-XXXX-7725
MHIDY1062275,Yutika,Mangal,17-11-1982,Male,"675, Karan Circle, Ville Toor Nagar, Warangal, Goa",265911,2001,2004,XXXX-XXXX-9793
HRLVU8393926,Lavanya,Narasimhan,03-05-1979,Female,"400, Guha Road, Ville Vala Nagar, South Dumdum, Haryana",743799,1998,2014,XXXX-XXXX-8190
RJVWZ2486492,Zayan,Patla,04-05-1966,Male,"526, Gulati Road, Ville Hegde Nagar, Ghaziabad, Telangana",235050,1995,2004,XXXX-XXXX-3335
MHCDK6050854,Logan,Muni,22-11-2006,Female,"311, Lal Zila, Ville Sarna Nagar, Pali, Punjab",192418,2025,Never Voted,XXXX-XXXX-1104
RJJWN3692876,Meera,Dani,06-01-1938,Female,"342, Golla Nagar, Ville Shanker Nagar, Bhiwani, Jharkhand",697758,2001,Never Voted,XXXX-XXXX-7692
MHSAE9745822,Bina,Dutt,02-04-2002,Male,"35, Mistry Nagar, Ville Krishnamurthy Nagar, Ambala, Meghalaya",346934,2023,2024,XXXX-XXXX-0997
KLCBW6524922,Avni,Sanghvi,05-05-2004,Male,"422, Vohra Marg, Ville Bala Nagar, Unnao, Punjab",355566,2023,2024,XXXX-XXXX-1907
KLRDN7574415,Rudra,Sur,07-11-1996,Male,"738, Parikh Path, Ville Keer Nagar, Anantapuram, Punjab",317431,2018,2019,XXXX-XXXX-4829
MHGGX0951041,Indrajit,Devan,17-08-1997,Female,"69, Kanda Nagar, Ville Varkey Nagar, New Delhi, Tripura",629760,2026,Never Voted,XXXX-XXXX-4986
PBIYC4194229,Jyoti,Lall,20-08-1996,Female,"446, Joshi Circle, Ville Thakur Nagar, Khandwa, Meghalaya",199859,2026,Never Voted,XXXX-XXXX-5904
RJNUH9680787,Hardik,Patel,27-05-1992,Male,"87, Kapur Path, Ville Jayaraman Nagar, Amroha, Odisha",485254,2025,Never Voted,XXXX-XXXX-5100
MPEUN1255449,Vasana,Oza,11-05-1961,Female,"53, Chaudhry Zila, Ville Shan Nagar, Dindigul, Kerala",403305,1994,2009,XXXX-XXXX-4568
TNLOM6794991,Faraj,Sane,21-11-1966,Female,"586, Gala Nagar, Ville Bhatnagar Nagar, Ulhasnagar, West Bengal",355874,1984,2009,XXXX-XXXX-2240
HRKWN1414678,Darika,Thakkar,13-06-1952,Male,"287, Chana Path, Ville Doshi Nagar, Ulhasnagar, Kerala",866823,1973,Never Voted,XXXX-XXXX-1780
MPMWH6559930,Lila,Palan,16-02-2005,Male,"665, Hari Marg, Ville Nadig Nagar, South Dumdum, Andhra Pradesh",642593,2026,Never Voted,XXXX-XXXX-6478
RJZCO2075163,Darika,Bail,08-05-1936,Female,"75, Banerjee, Ville Khatri Nagar, Suryapet, Madhya Pradesh",495028,2025,Never Voted,XXXX-XXXX-1497
KLAOH0833873,Hitesh,Tandon,04-12-1906,Male,"618, Dani Zila, Ville Date Nagar, Thiruvananthapuram, Bihar",809451,1967,2024,XXXX-XXXX-6840
HRKYE7043866,Ishaan,Sehgal,31-07-1991,Male,"979, Bhavsar Nagar, Ville Gandhi Nagar, Kolhapur, Andhra Pradesh",497510,2019,2024,XXXX-XXXX-2619
KADRR3504017,Tarak,Kata,21-06-1948,Male,"1, Sura Street, Ville Handa Nagar, Firozabad, Sikkim",767969,2018,2024,XXXX-XXXX-1707
KAKXT7684667,Pooja,Parsa,13-10-1969,Female,"577, Manne Chowk, Ville Sachar Nagar, Muzaffarnagar, Maharashtra",134108,1998,2009,XXXX-XXXX-3631
BRBBI3221206,Wakeeta,Shukla,31-08-1990,Female,"584, Sachar Ganj, Ville Nadig Nagar, Coimbatore, Punjab",377081,2009,2014,XXXX-XXXX-0731
ORVJA9510041,David,Verma,09-06-1985,Male,"186, Korpal Path, Ville Shukla Nagar, Satna, Arunachal Pradesh",855412,2014,Never Voted,XXXX-XXXX-4608
PBLPB7599174,Mason,Mahal,10-10-1989,Female,"605, Sant Road, Ville Bhattacharyya Nagar, Thrissur, Kerala",594769,2023,2024,XXXX-XXXX-5503
BRIQF1777655,Hredhaan,Saxena,22-10-1878,Male,"424, Chakraborty Chowk, Ville Doshi Nagar, Pimpri-Chinchwad, Goa",600678,1993,2009,XXXX-XXXX-0048
BRDLY4321609,Oviya,Johal,27-07-1990,Male,"486, Lala Marg, Ville Bala Nagar, Munger, Karnataka",591132,2010,2024,XXXX-XXXX-0626
KLQXF1407508,Meghana,Issac,09-10-1998,Female,"784, Parmer Nagar, Ville Doshi Nagar, Guntakal, Manipur",398864,2026,Never Voted,XXXX-XXXX-6302
GJNLH9312759,Nitesh,Soman,11-09-1977,Female,"767, Naik Nagar, Ville Ben Nagar, Sasaram, Uttar Pradesh",881371,2022,2024,XXXX-XXXX-3304
MPFEW3123684,Yasti,Mittal,14-08-1994,Male,"577, Randhawa Path, Ville Kar Nagar, Muzaffarnagar, Meghalaya",655294,2012,2024,XXXX-XXXX-9382
MHTZI4745563,Charita,Barad,26-04-1945,Female,"843, Raj, Ville Bhalla Nagar, Karnal, Uttarakhand",284192,1983,2019,XXXX-XXXX-2650
WBELA6167971,Arjun,Karan,11-02-1942,Female,"176, Rajan Marg, Ville Pandit Nagar, Kamarhati, Sikkim",379068,1986,2004,XXXX-XXXX-8284
RJBUE2548031,Manan,Sandal,21-02-2003,Female,"339, Ravi Road, Ville Thakkar Nagar, Belgaum, Himachal Pradesh",746874,2023,Never Voted,XXXX-XXXX-4567
RJKTP9528347,Jeet,Vaidya,20-05-1950,Female,"178, Gola Nagar, Ville Varughese Nagar, Howrah, Uttar Pradesh",537797,1989,1999,XXXX-XXXX-2574
ORTVC5620844,Udarsh,Bhardwaj,25-10-1947,Female,"334, Edwin Path, Ville Behl Nagar, Kurnool, Madhya Pradesh",715063,2006,2009,XXXX-XXXX-2611
KAAZA5738502,Ayushman,Mukhopadhyay,22-10-2002,Male,"412, Hora Street, Ville Sandhu Nagar, Nandyal, Jharkhand",663778,2024,Never Voted,XXXX-XXXX-8843
DLIUL1670800,Michael,Bal,08-01-1979,Male,"559, Borde, Ville Amble Nagar, Bhimavaram, Sikkim",883316,1998,2019,XXXX-XXXX-8613
KLBKY6619719,Advik,Biswas,28-09-2000,Female,"636, Jani Path, Ville Khare Nagar, Haridwar, Maharashtra",875936,2023,2024,XXXX-XXXX-9260
HRSWY4328857,Alka,Suresh,04-05-1889,Female,"491, Pradhan, Ville Baria Nagar, Surat, Tamil Nadu",554829,2012,2019,XXXX-XXXX-3071
GJDDD5214987,Harshil,Singhal,04-05-2002,Male,"85, Pant Circle, Ville Sodhi Nagar, Ramgarh, Andhra Pradesh",302983,2022,2024,XXXX-XXXX-5481
MPPRT1085118,Wriddhish,Rege,21-08-1942,Male,"35, Gandhi Circle, Ville Varma Nagar, Dhule, Maharashtra",822814,1987,2024,XXXX-XXXX-8513
PBRRL9062746,Lopa,Mohan,25-04-1981,Female,"101, Mani Chowk, Ville Wable Nagar, Maheshtala, Assam",460468,2021,Never Voted,XXXX-XXXX-7324
BRVJS3645879,Tanveer,Nagi,07-09-1985,Female,"513, Sood Circle, Ville Varma Nagar, Shimla, Manipur",647496,2006,2019,XXXX-XXXX-3462
MPMQX1416515,Ira,Mannan,23-12-1949,Female,"337, Palla Circle, Ville Gour Nagar, Chittoor, Chhattisgarh",207783,2001,2014,XXXX-XXXX-7828
APMTX2841549,Siddharth,Prabhu,25-09-2004,Male,"842, Ramachandran Nagar, Ville Srinivas Nagar, Jabalpur, West Bengal",320521,2026,Never Voted,XXXX-XXXX-7878
PBJJT1987874,Ishanvi,Dhawan,09-06-1956,Male,"281, Sarna Circle, Ville Chawla Nagar, Jammu, Kerala",270416,2013,2014,XXXX-XXXX-7867
MHBDW5210539,Neha,Keer,29-08-2000,Female,"496, Sharaf Zila, Ville Sem Nagar, Panchkula, Manipur",388586,2018,2024,XXXX-XXXX-8646
TNTTH7923801,Omya,Vora,27-04-1978,Male,"479, Taneja Circle, Ville Mani Nagar, Thoothukudi, Uttar Pradesh",243909,2006,2024,XXXX-XXXX-2133
RJZBC9018560,Chameli,Narula,05-06-1970,Male,"503, Dash, Ville Walla Nagar, Thrissur, Gujarat",200346,2007,2014,XXXX-XXXX-8467
RJMFF6548281,Hritik,Dyal,20-01-1989,Female,"978, Chokshi Marg, Ville Mandal Nagar, Jamnagar, Andhra Pradesh",414208,2009,2024,XXXX-XXXX-2586
ORALK9726024,Shivansh,Ghosh,23-06-1983,Male,"531, Ghose Zila, Ville Issac Nagar, Ajmer, Karnataka",256271,2023,2024,XXXX-XXXX-6174
MPSNA1759491,Yashica,Gade,08-09-2006,Male,"974, Soman Zila, Ville Rama Nagar, Kulti, West Bengal",796607,2026,Never Voted,XXXX-XXXX-9870
KLWQU0460435,Urishilla,Ghose,31-10-1989,Male,"348, Goda Path, Ville Banik Nagar, Munger, Punjab",554657,2024,2024,XXXX-XXXX-5377
MPYAS2338633,Nidra,Taneja,16-08-2002,Female,"81, Seth, Ville Sampath Nagar, Amritsar, Kerala",529676,2021,2024,XXXX-XXXX-7540
TNQZE2600123,Sneha,Babu,06-01-1963,Female,"346, Kant Road, Ville Johal Nagar, Raichur, Uttar Pradesh",276821,1994,Never Voted,XXXX-XXXX-9874
WBCWE1785635,Isaac,Sandhu,20-12-1943,Male,"388, Rau Chowk, Ville Virk Nagar, Varanasi, Assam",158085,2023,2024,XXXX-XXXX-4277
PBKYR1242906,Vaishnavi,Rattan,31-12-1983,Female,"946, Kohli Circle, Ville Dara Nagar, Nanded, Assam",575108,2007,2024,XXXX-XXXX-1937
UPOMY8580567,Madhavi,Warrior,19-11-1941,Female,"6, Munshi Chowk, Ville Cheema Nagar, Dehri, Odisha",430275,1996,2009,XXXX-XXXX-5726
UPTXJ6875268,Charita,Sachar,28-07-1974,Female,"788, Iyengar Nagar, Ville Nazareth Nagar, Yamunanagar, Mizoram",643383,1995,1999,XXXX-XXXX-4591
KAVTP5783225,Sai,Yogi,03-07-1962,Male,"1, Ranganathan Ganj, Ville Mangat Nagar, Bhilai, Meghalaya",899823,2022,2024,XXXX-XXXX-2285
MHNEO5473278,Yasti,Setty,06-10-1960,Male,"787, Khosla Marg, Ville Ramanathan Nagar, Jamalpur, West Bengal",893609,2000,2004,XXXX-XXXX-0337
BRZDN7151012,Viraj,Chokshi,18-10-1973,Male,"857, Sem Circle, Ville Roy Nagar, Mathura, Sikkim",517708,2016,2019,XXXX-XXXX-1809
MHCNO8359928,Sai,Pall,11-03-1990,Male,"104, Mangal Path, Ville Pathak Nagar, Arrah, Gujarat",140099,2008,2024,XXXX-XXXX-4895
HRWKV0719197,Balhaar,Hari,14-09-1966,Male,"159, Tara Nagar, Ville Khare Nagar, Muzaffarpur, Uttarakhand",482011,2003,2004,XXXX-XXXX-5500
TNODM3671816,Anirudh,Boase,30-09-1980,Female,"838, Golla Chowk, Ville Bhatt Nagar, Sikar, West Bengal",393677,2005,2024,XXXX-XXXX-6283
KLFTZ9655131,Warhi,Dewan,08-06-1970,Male,"485, Rattan Circle, Ville Singh Nagar, Gandhinagar, Mizoram",473956,2018,2024,XXXX-XXXX-9795
TNZDL3950546,Ganga,Lata,11-11-1959,Male,"283, Barad Zila, Ville Date Nagar, Medininagar, Tamil Nadu",500142,1981,Never Voted,XXXX-XXXX-9407
GJMTA0732977,David,Deshmukh,21-08-1939,Female,"907, Barman, Ville Ramesh Nagar, Arrah, Bihar",748617,2016,2024,XXXX-XXXX-5998
MHURA3373147,Pratyush,Gole,19-02-1983,Female,"909, Sekhon Nagar, Ville Das Nagar, Warangal, Odisha",601129,2005,Never Voted,XXXX-XXXX-2829
APJTN2383946,Balveer,Bahri,03-09-1979,Other,"134, Lanka Chowk, Ville Solanki Nagar, Ambattur, Odisha",645718,2023,Never Voted,XXXX-XXXX-2642
HRLHJ4767422,Shivansh,Chada,20-07-1986,Male,"76, Kata Road, Ville Choudhury Nagar, Aurangabad, Maharashtra",230820,2014,2014,XXXX-XXXX-1256
MPFJP0651671,Ikbal,Madan,22-10-1940,Male,"666, Kapoor Chowk, Ville Dey Nagar, Malegaon, Goa",505662,1969,2004,XXXX-XXXX-3140
BRJKA0663424,Kavya,Nagarajan,31-05-2005,Female,"737, Gaba Ganj, Ville Ranganathan Nagar, Nagercoil, Karnataka",755138,2026,Never Voted,XXXX-XXXX-3317
KAKON1809107,Ekalinga,Karnik,23-01-1962,Male,"542, Ganesh Road, Ville Bhatt Nagar, Bahraich, Rajasthan",216655,2021,2024,XXXX-XXXX-9110
KLWTL0356544,Hardik,Chahal,04-06-1977,Male,"967, Chakraborty Zila, Ville Sabharwal Nagar, Mehsana, Telangana",630917,2017,2024,XXXX-XXXX-3825
TNZSI7833897,Noah,Nagy,13-07-1962,Female,"531, Randhawa Ganj, Ville Rama Nagar, Jaipur, Arunachal Pradesh",334712,2009,2014,XXXX-XXXX-6949
UPUWN3844993,Fitan,Dyal,02-10-1975,Male,"760, Bandi Nagar, Ville Arora Nagar, Kakinada, Sikkim",485395,2016,2024,XXXX-XXXX-1059
MHMTZ7349886,Gauri,Mangal,08-01-1897,Female,"392, Dutt Street, Ville Garde Nagar, Morbi, Telangana",124453,2008,2024,XXXX-XXXX-8235
KLJCS9454071,Shivansh,Viswanathan,20-09-1994,Male,"507, Barman Street, Ville Chaudhari Nagar, Ludhiana, Uttarakhand",422554,2017,2024,XXXX-XXXX-1504
RJIJX2044231,Jyoti,Bir,01-07-1945,Female,"890, Kari Zila, Ville Barad Nagar, Thane, Telangana",114676,2013,2024,XXXX-XXXX-2492
MPKRY4563634,Urvi,Suri,20-06-1993,Female,"515, Memon Chowk, Ville Majumdar Nagar, Orai, Nagaland",700975,2018,2024,XXXX-XXXX-8262
HRJOE3977460,Ishwar,Natt,21-04-1905,Female,"880, Oak Chowk, Ville Vala Nagar, Bhimavaram, Bihar",128339,1955,2009,XXXX-XXXX-3963
PBZUF4225282,Bhanumati,Mangat,24-12-1960,Female,"351, Dar Street, Ville Rastogi Nagar, Ahmedabad, Andhra Pradesh",666729,1996,2004,XXXX-XXXX-3337
APEMM1887102,Ekalinga,Baria,17-10-1974,Female,"590, Prasad Street, Ville Padmanabhan Nagar, Raipur, Punjab",288049,2015,2019,XXXX-XXXX-6207
WBWRR3082769,Luke,Lad,10-06-1954,Female,"978, Mani Marg, Ville Badami Nagar, Korba, Chhattisgarh",499216,1983,2014,XXXX-XXXX-2736
KAPRC1228452,Devika,Tank,04-12-1947,Female,"442, Sahni Marg, Ville Naik Nagar, Shivpuri, Telangana",618048,1980,2004,XXXX-XXXX-2215
KADWH0385113,Zayyan,Mittal,24-07-1958,Female,"29, Walia Circle, Ville Morar Nagar, Hubli–Dharwad, Bihar",297781,1989,2004,XXXX-XXXX-2525
WBOHA0236945,Farhan,Cherian,31-05-1988,Male,"426, Vasa Road, Ville Gade Nagar, Danapur, Uttarakhand",644659,2025,Never Voted,XXXX-XXXX-7401
ORDGA0551746,Xiti,Chaudhuri,22-11-1949,Female,"236, Mohan, Ville Sha Nagar, Bardhaman, Tamil Nadu",264753,1972,1999,XXXX-XXXX-3184
ORCTB5670142,Jack,Keer,07-01-1972,Male,"1, Narasimhan Marg, Ville Iyer Nagar, Haldia, Assam",339419,2026,Never Voted,XXXX-XXXX-9923
BRJBJ8446121,Charles,Dube,10-02-1967,Male,"480, Dua Marg, Ville Sastry Nagar, Mirzapur, Arunachal Pradesh",704624,2006,2014,XXXX-XXXX-4370
KAMLK4519486,Chatresh,Gulati,17-01-1960,Male,"307, Bhagat Street, Ville Goswami Nagar, Nandyal, Himachal Pradesh",661698,1993,2004,XXXX-XXXX-1339
TNFOV6327681,Aarna,Swamy,13-05-1970,Male,"412, Atwal Road, Ville Dhawan Nagar, Hapur, Haryana",684468,1988,1999,XXXX-XXXX-6184
DLVGW8614850,Mekhala,Taneja,04-11-2002,Male,"923, Bera Road, Ville Bhasin Nagar, Hazaribagh, Karnataka",876111,2026,Never Voted,XXXX-XXXX-3887
UPTWH4881283,Kala,Chaoodhari,25-04-1939,Male,"841, Raja Nagar, Ville Hari Nagar, Maheshtala, Madhya Pradesh",723900,2012,2014,XXXX-XXXX-1004
RJXLU5947731,William,Khurana,03-12-1980,Male,"734, Brar Nagar, Ville Choudhury Nagar, Jaipur, Madhya Pradesh",897161,2013,2019,XXXX-XXXX-7797
APAWT5809656,Lavanya,Vaidya,10-09-2006,Male,"803, Thakur Ganj, Ville Kaul Nagar, Tadepalligudem, Tripura",251864,2026,Never Voted,XXXX-XXXX-9379
TNARS1311243,Abeer,Narain,27-10-1998,Male,"84, Salvi Road, Ville Buch Nagar, Kochi, Uttarakhand",410544,2025,Never Voted,XXXX-XXXX-0933
UPYEK9425997,Yoshita,Das,25-03-1957,Male,"971, Gaba Zila, Ville Bansal Nagar, Gurgaon, Uttarakhand",681521,2009,2009,XXXX-XXXX-0313
PBQUC7068583,Gaurang,Merchant,14-02-1976,Male,"683, Kumer Street, Ville Roy Nagar, Tiruvottiyur, Rajasthan",561676,2004,2019,XXXX-XXXX-6353
KLYRX9188731,Ubika,Khurana,19-01-1960,Male,"912, Chaudry Nagar, Ville Bhatnagar Nagar, Bhatpara, Meghalaya",175304,2017,2024,XXXX-XXXX-3783
KABHG6237460,Aarnav,Nigam,12-05-1963,Male,"868, Srinivas Nagar, Ville Barman Nagar, Ongole, West Bengal",169663,2009,2009,XXXX-XXXX-2725
MPLVB3272333,Nitesh,Kata,29-09-1963,Male,"268, Lanka Path, Ville Deshmukh Nagar, Bulandshahr, Odisha",392891,1998,1999,XXXX-XXXX-5528
RJUJK0098223,Wyatt,Ravel,11-03-1950,Male,"45, Bhandari Chowk, Ville Sha Nagar, Gorakhpur, Andhra Pradesh",167496,2024,2024,XXXX-XXXX-2286
WBZQV3380710,Vedant,Prabhu,05-05-1987,Female,"428, Basu Marg, Ville Dhar Nagar, Rampur, Maharashtra",827436,2021,2024,XXXX-XXXX-2758
GJQMD3536552,Lekha,Zachariah,23-12-1949,Male,"466, Raju Nagar, Ville Pingle Nagar, Aizawl, Jharkhand",607116,2012,2014,XXXX-XXXX-9043
MPPZW5012721,Eiravati,Gour,17-01-1991,Female,"16, Munshi Ganj, Ville Rout Nagar, Suryapet, Haryana",107656,2024,2024,XXXX-XXXX-5230
RJHHP2323469,Aarav,Ahuja,08-03-1962,Female,"869, Saraf Circle, Ville Ramachandran Nagar, Pimpri-Chinchwad, Bihar",616555,1995,Never Voted,XXXX-XXXX-3511
KALMD2664430,Zaitra,Atwal,13-04-1985,Female,"84, Saha Marg, Ville Bhattacharyya Nagar, Orai, Chhattisgarh",463502,2023,2024,XXXX-XXXX-7426
APJNW6682222,Ronith,De,21-05-1880,Female,"728, Shere Chowk, Ville Madan Nagar, Ozhukarai, Kerala",245370,1986,2014,XXXX-XXXX-9137
APCCM3231327,Pratyush,Amble,03-10-1997,Female,"809, Datta Nagar, Ville Kapur Nagar, Korba, Sikkim",681300,2026,Never Voted,XXXX-XXXX-4920
KAKCR8746681,Niharika,Zacharia,16-05-1989,Male,"587, Mani Street, Ville Gade Nagar, Nellore, Sikkim",510027,2025,Never Voted,XXXX-XXXX-9916
KALFS0554884,Gaurika,Shan,22-04-1959,Male,"847, Kothari Ganj, Ville Kant Nagar, Jaipur, Meghalaya",325380,2001,2019,XXXX-XXXX-4192
RJPFJ7635290,Daksha,Kohli,01-06-1936,Male,"616, Varughese Ganj, Ville Dyal Nagar, Shimoga, Meghalaya",504680,1992,2024,XXXX-XXXX-3624
OROJQ2253904,Nandini,Dhingra,20-09-1944,Male,"312, Sur Zila, Ville Lal Nagar, Sagar, Punjab",443119,1968,2014,XXXX-XXXX-1559
PBMTY1845787,Fariq,Palan,14-05-1964,Male,"666, Keer Chowk, Ville Bassi Nagar, Miryalaguda, Tamil Nadu",489135,2019,2019,XXXX-XXXX-7671
MHUPK2668054,Jyoti,Venkataraman,22-08-1939,Female,"127, Bassi, Ville Chaudry Nagar, Guna, Andhra Pradesh",405865,1999,2009,XXXX-XXXX-5167
MHAIY0888792,Vyanjana,Raval,25-08-1982,Male,"586, Mishra Nagar, Ville Sabharwal Nagar, Sambalpur, Goa",114829,2009,2014,XXXX-XXXX-3136
GJOLJ2769149,Ekansh,Dora,30-11-1949,Male,"125, Kamdar Nagar, Ville Prakash Nagar, Tadipatri, Rajasthan",144143,1977,2024,XXXX-XXXX-0793
TNDSY7284550,Lajita,Garde,04-10-1959,Male,"944, Zachariah Nagar, Ville Bose Nagar, Bettiah, Punjab",712600,1977,2014,XXXX-XXXX-6709
DLSIM9111121,Advay,Hayre,07-10-1949,Male,"613, Trivedi Nagar, Ville Rana Nagar, Bhind, Meghalaya",688012,2011,2019,XXXX-XXXX-3579
WBGAU4326279,Nachiket,Pant,30-09-1970,Female,"513, Behl, Ville Chaudhari Nagar, Kirari Suleman Nagar, Uttarakhand",104976,2002,2019,XXXX-XXXX-0965
MPVXD2833656,Shravya,Wadhwa,18-07-1941,Male,"430, Arora, Ville Nair Nagar, Giridih, Punjab",742688,1974,2014,XXXX-XXXX-9095
MHKXO1137521,Hitesh,Purohit,23-08-1936,Male,"792, Master Ganj, Ville Sur Nagar, Anand, Haryana",809717,1981,2014,XXXX-XXXX-4579
RJXAO8779402,Lucky,Bhardwaj,01-04-1940,Male,"337, Sridhar Chowk, Ville Wable Nagar, Ghaziabad, Kerala",200306,2025,Never Voted,XXXX-XXXX-1803
KLJLV4508670,Radha,Saraf,06-01-1971,Male,"685, Luthra Nagar, Ville Bala Nagar, Bhusawal, Nagaland",302033,2002,2004,XXXX-XXXX-0259
KLMOP0185254,Pratyush,Rajagopalan,24-03-1966,Male,"86, Saraf Chowk, Ville Dass Nagar, Anantapur, Assam",221300,1999,2019,XXXX-XXXX-7439
PBQBV9791630,Ladl,Wall,07-05-1971,Female,"767, Puri Zila, Ville Wagle Nagar, Tiruvottiyur, Meghalaya",181484,2009,2024,XXXX-XXXX-7490
KATLV4394638,Nirja,Mahal,28-11-1983,Male,"128, Taneja Road, Ville Ganguly Nagar, Kollam, Chhattisgarh",802489,2021,2024,XXXX-XXXX-3575
KACAH2381243,Yauvani,Gole,18-06-1997,Female,"695, Mall Chowk, Ville Sethi Nagar, Dindigul, Maharashtra",309663,2021,2024,XXXX-XXXX-4777
KLQOR6976761,Om,Lal,09-12-2005,Female,"869, Bhasin Street, Ville Bava Nagar, Coimbatore, Tripura",109179,2025,Never Voted,XXXX-XXXX-3396
APGTJ3144864,Upasna,Sathe,17-03-1994,Female,"908, Maharaj Road, Ville Pandey Nagar, Tirupati, Manipur",316091,2014,2019,XXXX-XXXX-4586
RJYLA9257546,Rachana,Buch,11-11-2000,Male,"960, Ravi Road, Ville Chaudhari Nagar, Surendranagar Dudhrej, Madhya Pradesh",229807,2025,Never Voted,XXXX-XXXX-0613
RJZPQ5639502,Isaac,Chacko,23-07-1977,Male,"690, Dey Zila, Ville Talwar Nagar, Vasai-Virar, Mizoram",444015,2016,2019,XXXX-XXXX-2252
UPRAO9258920,Yahvi,Soni,19-06-2006,Male,"65, Radhakrishnan Street, Ville Grover Nagar, Etawah, Arunachal Pradesh",329517,2025,Never Voted,XXXX-XXXX-3616
KAJBX5265068,Avi,Gera,27-10-1980,Female,"617, Brahmbhatt Zila, Ville Trivedi Nagar, Kolkata, Sikkim",244535,2022,2024,XXXX-XXXX-2918
MPJAL4065270,Advikaa,Krishnaa,04-05-1987,Female,"701, Nayak Circle, Ville Parmer Nagar, Parbhani, Goa",213737,2024,2024,XXXX-XXXX-8291
KADBX6700434,Zinal,Sandhu,04-07-1939,Female,"405, Agrawal Ganj, Ville Bhavsar Nagar, Saharanpur, Andhra Pradesh",830222,1979,2009,XXXX-XXXX-2947
KLUKD9923732,Kritika,Rai,18-06-2003,Female,"983, Garde Nagar, Ville Doctor Nagar, Ulhasnagar, Goa",121613,2022,2024,XXXX-XXXX-3988
BRGBV6517691,Pahal,Patla,22-02-1989,Male,"139, Mani Path, Ville Thakkar Nagar, Avadi, Punjab",354873,2010,2014,XXXX-XXXX-5968
RJDPC1525994,Divya,Loyal,30-07-1975,Female,"813, Goel Zila, Ville Butala Nagar, South Dumdum, Manipur",244006,2013,2024,XXXX-XXXX-8951
PBXLC7517323,Raagini,Tata,03-07-1948,Female,"464, Johal Ganj, Ville Gokhale Nagar, Ujjain, Jharkhand",467927,1974,2014,XXXX-XXXX-3468
PBYHG4824197,Banjeet,Bhasin,10-04-1994,Male,"710, Mane Circle, Ville Murthy Nagar, Akola, Kerala",413703,2013,2019,XXXX-XXXX-5669
ORSMW6840391,Girindra,Sathe,05-08-1942,Female,"526, Kaur Street, Ville Rastogi Nagar, Meerut, Jharkhand",766830,1964,2004,XXXX-XXXX-4525
TNEEB0640271,Naveen,Varkey,19-02-1955,Female,"356, Choudhry Ganj, Ville Bhandari Nagar, Bhiwani, Maharashtra",185135,1983,2024,XXXX-XXXX-8558
TNVNP1067890,Chandresh,Sankar,06-12-1970,Female,"492, Subramanian, Ville Bhasin Nagar, Ambala, Meghalaya",415891,2024,2024,XXXX-XXXX-4321
MPXMF0363274,Pranav,Issac,16-04-1943,Male,"169, Kant, Ville Badal Nagar, Parbhani, Meghalaya",131118,1984,1999,XXXX-XXXX-1814
ORRKL1010668,Wridesh,Sundaram,28-07-1964,Female,"395, Doshi Ganj, Ville Ganesan Nagar, Dewas, Arunachal Pradesh",442927,1989,2009,XXXX-XXXX-9485
RJXCV9022831,Wridesh,Ravi,03-08-1974,Male,"277, Saxena Ganj, Ville Basak Nagar, Singrauli, Bihar",810612,1998,2009,XXXX-XXXX-3022
MHIMK0234097,Victor,Rajan,16-05-1984,Female,"141, Lanka Nagar, Ville Choudhury Nagar, Amritsar, Uttarakhand",889342,2016,2024,XXXX-XXXX-0752
PBNRP0662571,Madhav,Mohan,22-04-1985,Male,"146, Sachdev Street, Ville Trivedi Nagar, Gandhinagar, Karnataka",708203,2023,2024,XXXX-XXXX-9569
UPVOK7811444,Abdul,Verma,17-05-1967,Female,"188, Bath Circle, Ville Narayanan Nagar, Gurgaon, Punjab",551987,1988,2019,XXXX-XXXX-8061
UPWBG2757718,Hiral,Virk,20-11-1897,Female,"532, Kunda Nagar, Ville Kale Nagar, Sasaram, Maharashtra",719944,1952,2024,XXXX-XXXX-9283
UPDJX8078811,Unni,Misra,19-10-1973,Male,"736, Chacko Zila, Ville Bansal Nagar, Ahmednagar, Punjab",426209,2001,2014,XXXX-XXXX-5014
MPECF3404765,Tanvi,Natt,25-04-1964,Male,"195, Chana, Ville Garde Nagar, Solapur, Haryana",829192,2014,2014,XXXX-XXXX-0467
HRAQW4408298,Samesh,Zacharia,08-06-2003,Male,"366, Kothari Nagar, Ville Raj Nagar, South Dumdum, Manipur",752952,2024,2024,XXXX-XXXX-9984
